Property code,Page,Must fix,Issues,Status,Last enforcement date,First enforcement date,Publisher contact,Request Review ,Fixed
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKCOPKLDU,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKEHTFX6T,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKGAMNWPD,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKGC3MJ7B,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKGCBNULB,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKGCLJVK9,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKGRDVLJW,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKI6RD0KN,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKMAIOT9R,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VLN24F9YM,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VLPD3UEMG,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VLT15ZXNB,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VLTYYNG5B,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VMXX97C9Q,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VOA4QMO8B?OutLink=relnews,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VOA667UPG,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VODCOPS1A?OutLink=relnews,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VODUBLSNQ,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VPFGSEWKU,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VPNQZOJU4,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VQY3BGTAI,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VSADY4GCT,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.sisain.co.kr/news/articleView.html?idxno=35354,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sisunnews.co.kr/news/articleView.html?idxno=2363,Yes,Adult: Sexual content;Sexually explicit content;Ads & Content Overlap,Ad Serving Disabled,2020-01-06,2020-01-02,,,
ca-pub-1474238860523410,www.sisunnews.co.kr/news/articleView.html?idxno=91510,Yes,Adult: Sexual content;Ads & Content Overlap,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sisunnews.co.kr/news/articleView.html?idxno=91510,Yes,Adult: Sexual content;Ads & Content Overlap,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sporbiz.co.kr/news/articleView.html?idxno=336576,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.sporbiz.co.kr/news/articleView.html?idxno=342781,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sporbiz.co.kr/news/articleView.html?idxno=351428,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.sporbiz.co.kr/news/articleView.html?idxno=376640,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.sportalkorea.com/butterfly/view.php?gisa_uniq=2018083013133482708,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sportalkorea.com/butterfly/view.php?gisa_uniq=2019122608272598159,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=168502,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=170629,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=186227,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=186289,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=190990,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=192146,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=214574,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=221066,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=233616,No,Sensitive content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=247925,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=248650,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=253789,No,Adult: Sexual content;Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=254956,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=257788,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=263552,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=266516,Yes,Adult: Sexual content;Sexually explicit content,Ad Serving Disabled,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=266774,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=267954,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=270536,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=276437,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=276683,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=285697,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=287890,No,Shocking content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=288602,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=288732,Yes,Adult: Sexual content;Ads & Content Overlap;Site Behavior: Navigation,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=288979,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=290637,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=296066,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=296794,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=298460,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=304277,No,Shocking content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=304668,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=305823,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=307318,No,Adult: Sexual content;Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=309454,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=309454,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=310425,No,Shocking content,Restricted demand,2020-01-07,2020-01-03,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=312027,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=312027,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=312806,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=314069,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=322395,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=329008,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=331892,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=339596,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=339940,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-06,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=342038,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=355869,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=379651,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=383572,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=385000,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=387878,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=405996,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=412832,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-05,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=413648,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=413648,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=428509,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=429810,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=435875,No,Shocking content,Restricted demand,2020-01-07,2020-01-07,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=439654,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=440470,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=440684,Yes,Valuable inventory: More ads than content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=440914,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=445438,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-06,2020-01-06,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=446822,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=446822,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=449809,Yes,Adult: Sexual content;Valuable inventory: More ads than content,Restricted demand,2020-01-07,2020-01-02,,,
ca-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=450280,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=454307,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=460000,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=464170,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=470966,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=473028,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=476996,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=477002,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=483476,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=486568,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=491211,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.wikitree.co.kr/main/news_view.php?id=491934,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/movie/movieView.pull?code=15098953,Yes,Site Behavior: Navigation,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/movie/movieView.pull?code=15508441,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l12419575,Yes,Site Behavior: Navigation,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l15150976,Yes,Site Behavior: Navigation,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l15934741,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l15948765,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l16075911,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l16132263,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l16508891,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l16693228,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www2.pullbbang.com/video.pull?vcode=l16879960,Yes,Encouraging accidental clicks: Layout,Restricted demand,2020-01-06,2020-01-02,,,
